,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-29 20:00:00-05:00,True,4967,3793.8291258333334,4967.0
2013-10-29 20:30:00-05:00,True,4967,3896.1277272222223,4967.0
2013-10-29 21:00:00-05:00,True,4967,4131.9930020833335,4967.0
2013-10-29 21:30:00-05:00,True,4967,3911.2839901851858,4967.0
2013-10-29 22:00:00-05:00,True,4967,3985.1774925000004,4967.0
2013-10-29 22:30:00-05:00,True,4967,3946.6392980555556,4967.0
2013-10-29 23:00:00-05:00,True,4967,4041.301309166666,4967.0
2013-10-29 23:30:00-05:00,True,4967,3853.315236944444,4967.0
2013-10-30 00:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 00:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 01:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 01:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 02:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 02:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 03:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 03:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 04:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 04:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 05:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 05:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 06:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 06:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 07:00:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 07:30:00-05:00,False,4967,3684.7249883333334,4967.0
2013-10-30 08:00:00-05:00,True,4967,3974.9020230555557,4967.0
2013-10-30 08:30:00-05:00,True,4967,3922.155495277778,4967.0
2013-10-30 09:00:00-05:00,True,4967,3934.093005,4967.0
2013-10-30 09:30:00-05:00,True,4967,4133.905475833333,4967.0
2013-10-30 10:00:00-05:00,True,4967,3808.46108,4967.0
2013-10-30 10:30:00-05:00,True,4967,4281.905927777778,4967.0
2013-10-30 11:00:00-05:00,True,4967,4477.144419490741,4967.0
2013-10-30 11:30:00-05:00,True,4967,4710.2346638888885,4967.0
2013-10-30 12:00:00-05:00,True,4967,4665.534659999999,4967.0
2013-10-30 12:30:00-05:00,True,4967,4152.037459166667,4967.0
2013-10-30 13:00:00-05:00,True,4967,4348.991632962963,4967.0
2013-10-30 13:30:00-05:00,True,4967,4568.773558611112,4967.0
2013-10-30 14:00:00-05:00,True,4967,4672.140240833333,4967.0
2013-10-30 14:30:00-05:00,True,4967,4678.2013402777775,4967.0
2013-10-30 15:00:00-05:00,True,4967,4236.283745092593,4967.0
2013-10-30 15:30:00-05:00,True,4967,5198.573494444445,5198.573494444445
2013-10-30 16:00:00-05:00,True,4967,4677.550835185185,4967.0
2013-10-30 16:30:00-05:00,True,4967,4547.740658425926,4967.0
2013-10-30 17:00:00-05:00,True,4967,4183.7374290277785,4967.0
2013-10-30 17:30:00-05:00,True,4967,4334.724916388888,4967.0
2013-10-30 18:00:00-05:00,True,4967,4100.4110644444445,4967.0
2013-10-30 18:30:00-05:00,True,4967,4347.813814675927,4967.0
2013-10-30 19:00:00-05:00,True,4967,4355.8453198148145,4967.0
2013-10-30 19:30:00-05:00,True,4967,4496.124941666667,4967.0
2013-10-30 20:00:00-05:00,True,4967,4420.224949444444,4967.0
2013-10-30 20:30:00-05:00,True,4967,4016.5805069444446,4967.0
2013-10-30 21:00:00-05:00,True,4967,4219.111968333333,4967.0
2013-10-30 21:30:00-05:00,False,2702,3967.5180020833336,3967.5180020833336
2013-10-30 22:00:00-05:00,True,4967,4363.341589212963,4967.0
2013-10-30 22:30:00-05:00,True,4967,3928.28885,4967.0
2013-10-30 23:00:00-05:00,True,4967,4424.983956805556,4967.0
2013-10-30 23:30:00-05:00,True,4967,4062.263361111111,4967.0
2013-10-31 00:00:00-05:00,False,4967,3883.6916375,4967.0
2013-10-31 00:30:00-05:00,False,4967,3881.999965,4967.0
2013-10-31 01:00:00-05:00,False,4967,3880.3082925,4967.0
2013-10-31 01:30:00-05:00,False,4967,3879.4041316666667,4967.0
2013-10-31 02:00:00-05:00,False,4967,3879.4041316666667,4967.0
2013-10-31 02:30:00-05:00,False,4967,3879.4041316666667,4967.0
2013-10-31 03:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 03:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 04:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 04:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 05:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 05:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 06:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 06:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 07:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 07:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 08:00:00-05:00,True,4967,4271.003174305555,4967.0
2013-10-31 08:30:00-05:00,True,4967,4289.95551375,4967.0
2013-10-31 09:00:00-05:00,True,4967,4177.086054722222,4967.0
2013-10-31 09:30:00-05:00,True,4967,4591.0068763888885,4967.0
2013-10-31 10:00:00-05:00,True,4967,4330.748572222223,4967.0
2013-10-31 10:30:00-05:00,True,4967,4937.761051157408,4967.0
2013-10-31 11:00:00-05:00,True,4967,5265.591569444445,5265.591569444445
2013-10-31 11:30:00-05:00,True,4967,4805.153198287037,4967.0
2013-10-31 12:00:00-05:00,True,4967,4638.886300787038,4967.0
2013-10-31 12:30:00-05:00,True,4967,4847.9471580555555,4967.0
2013-10-31 13:00:00-05:00,True,4967,5382.183241944445,5382.183241944445
2013-10-31 13:30:00-05:00,True,4967,4352.627458472222,4967.0
2013-10-31 14:00:00-05:00,True,4967,4950.281121666668,4967.0
2013-10-31 14:30:00-05:00,True,4967,4202.813796527778,4967.0
2013-10-31 15:00:00-05:00,True,4967,4362.227735000001,4967.0
2013-10-31 15:30:00-05:00,True,4967,4649.114052638888,4967.0
2013-10-31 16:00:00-05:00,True,4967,4126.041643009259,4967.0
2013-10-31 16:30:00-05:00,True,4967,4097.581905555556,4967.0
2013-10-31 17:00:00-05:00,True,4967,3840.108299305555,4967.0
2013-10-31 17:30:00-05:00,True,4967,4128.511548148148,4967.0
2013-10-31 18:00:00-05:00,True,4967,4236.52841875,4967.0
2013-10-31 18:30:00-05:00,True,4967,3801.5888383333336,4967.0
2013-10-31 19:00:00-05:00,True,4967,4055.8291569444445,4967.0
2013-10-31 19:30:00-05:00,True,4967,3902.2842171296297,4967.0
2013-10-31 20:00:00-05:00,True,4967,3707.5638733333335,4967.0
2013-10-31 20:30:00-05:00,True,4967,3922.8272895370374,4967.0
2013-10-31 21:00:00-05:00,True,4967,4144.449955277778,4967.0
2013-10-31 21:30:00-05:00,True,4967,3801.793030277778,4967.0
2013-10-31 22:00:00-05:00,True,4967,3881.4708080555556,4967.0
2013-10-31 22:30:00-05:00,True,4967,4218.229127777778,4967.0
2013-10-31 23:00:00-05:00,True,4967,3979.0055205555554,4967.0
2013-10-31 23:30:00-05:00,True,4967,4026.668020555556,4967.0
2013-11-01 00:00:00-05:00,False,4967,3704.7583275,4967.0
2013-11-01 00:30:00-05:00,False,4967,3704.680547777778,4967.0
2013-11-01 01:00:00-05:00,False,4967,3704.680547777778,4967.0
2013-11-01 01:30:00-05:00,False,4967,3704.7583275,4967.0
2013-11-01 02:00:00-05:00,False,4967,3704.7583275,4967.0
2013-11-01 02:30:00-05:00,False,4967,3704.894438611111,4967.0
2013-11-01 03:00:00-05:00,False,4967,3704.9624941666666,4967.0
2013-11-01 03:30:00-05:00,False,4967,3704.9624941666666,4967.0
2013-11-01 04:00:00-05:00,False,4967,3704.9624941666666,4967.0
2013-11-01 04:30:00-05:00,False,4967,3704.9624941666666,4967.0
2013-11-01 05:00:00-05:00,False,4967,3704.9624941666666,4967.0
2013-11-01 05:30:00-05:00,False,4967,3704.9624941666666,4967.0
2013-11-01 06:00:00-05:00,False,4967,3704.928466388889,4967.0
2013-11-01 06:30:00-05:00,False,4967,3704.7583275,4967.0
2013-11-01 07:00:00-05:00,False,4967,3704.7583275,4967.0
2013-11-01 07:30:00-05:00,False,4967,3704.7583275,4967.0
2013-11-01 08:00:00-05:00,True,4967,4326.430516666667,4967.0
2013-11-01 08:30:00-05:00,True,4967,4091.947638842593,4967.0
2013-11-01 09:00:00-05:00,True,4967,4005.342087175926,4967.0
2013-11-01 09:30:00-05:00,True,4967,4080.388160416667,4967.0
2013-11-01 10:00:00-05:00,False,2702,4238.744142638889,4238.744142638889
2013-11-01 10:30:00-05:00,True,4967,4421.762890694445,4967.0
2013-11-01 11:00:00-05:00,True,4967,4343.3429875,4967.0
2013-11-01 11:30:00-05:00,True,4967,4386.5096347222225,4967.0
2013-11-01 12:00:00-05:00,True,4967,4177.114282175926,4967.0
2013-11-01 12:30:00-05:00,True,4967,4648.104114814814,4967.0
2013-11-01 13:00:00-05:00,True,4967,4228.516647222222,4967.0
2013-11-01 13:30:00-05:00,True,4967,4411.524961111111,4967.0
2013-11-01 14:00:00-05:00,True,4967,4483.822659907408,4967.0
2013-11-01 14:30:00-05:00,True,4967,4937.138815324074,4967.0
2013-11-01 15:00:00-05:00,True,4967,4524.170748749999,4967.0
2013-11-01 15:30:00-05:00,True,4967,4068.3481115277777,4967.0
2013-11-01 16:00:00-05:00,True,4967,4168.15135,4967.0
2013-11-01 16:30:00-05:00,True,4967,4139.1263007407415,4967.0
2013-11-01 17:00:00-05:00,True,4967,3751.7902589814817,4967.0
2013-11-01 17:30:00-05:00,True,4967,3859.1791316666668,4967.0
2013-11-01 18:00:00-05:00,True,4967,4081.2916407407406,4967.0
2013-11-01 18:30:00-05:00,True,4967,3938.5564481018523,4967.0
2013-11-01 19:00:00-05:00,True,4967,3910.6721872222224,4967.0
2013-11-01 19:30:00-05:00,True,4967,4116.623556666667,4967.0
2013-11-01 20:00:00-05:00,True,4967,4205.7105833333335,4967.0
